"ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"24055"	"SNX13"	-0.435109842105262	2.43764752380952	-4.46213746619012	2.4990577665543e-05	0.000627390497172766	2.39384809712329
"25526"	"MIR548D1"	0.435090473684211	1.58555695238095	3.57757261193185	0.000578577346955847	0.00470529964612781	-0.510871180403709
"3638"	"TIAL1"	-0.434955473684211	2.35395310714286	-4.03722303248551	0.000118872623675916	0.00164610934346615	0.945397374937764
"5225"	"DDX6"	-0.434898842105263	2.6636179047619	-4.11339488213366	9.04665974587046e-05	0.00135777022084583	1.19820610012541
"11648"	"KANSL1-AS1"	0.434609947368422	2.34736104761905	3.27669996635783	0.00152755726324358	0.00918203991580957	-1.39462007892196
"6389"	"LINC02448"	0.434293	2.05352636904762	5.01450805133991	2.91632671341648e-06	0.000184386496130044	4.40317166281124
"15055"	"MIR4783"	0.43422747368421	2.06584003571429	4.00982677702376	0.000131045228880344	0.0017417123967968	0.85523656915468
"7696"	"CALM1"	-0.434122631578948	2.43043201190476	-5.00999795091795	2.96940758298247e-06	0.000186931582767149	4.38624879011369
"18035"	"HIGD1A"	-0.434019526315791	2.67099710714286	-3.97925508619697	0.000146039131805359	0.00187350465437095	0.755109792688135
"23716"	"COL26A1"	0.433887263157894	3.28200096428571	3.61643945749931	0.000508406165681917	0.00431021364488971	-0.392550450490567
"25249"	"KIF13B"	-0.433630210526316	3.30121896428571	-3.39771703587159	0.00104046467888974	0.00705429727741317	-1.04613816152317
"28235"	"LOC105369964"	0.433627789473684	3.50420825	3.60307550947384	0.000531569407796493	0.00443435991100297	-0.4333381159204
"2504"	"IBA57-DT"	-0.433580526315791	3.39325007142857	-3.37633196664346	0.00111423715406035	0.00741694651625502	-1.10841342673928
"6011"	"SLC6A12"	0.433456526315789	3.59095858333333	4.27223537483151	5.07163156267536e-05	0.000953989998332961	1.73519433854205
"7826"	"MIR376C"	0.433425578947369	1.59319025	4.61243527368252	1.41075786787887e-05	0.000443096547145102	2.92732854235914
"14338"	"MAIP1"	-0.433379947368422	2.18941528571429	-3.26987434450235	0.00156058739433447	0.00931717344995223	-1.41398827365755
"11188"	"LHX1-DT"	0.433194210526316	2.8851900952381	4.38490817842347	3.33932094679564e-05	0.000737916509751724	2.12386088686559
"4291"	"PRSS23"	-0.433179894736843	3.26875507142857	-3.3147717260061	0.00135503003316871	0.00847169892251573	-1.28602291302635
"27055"	"BEX4"	-0.433153210526315	3.23068489285714	-3.84060352200198	0.000237228915902323	0.00256361691157213	0.307541505372884
"3528"	"BLNK"	-0.433111736842106	2.77071145238095	-3.1363148660526	0.00235804230565152	0.0122995452904125	-1.78667880648498
"15343"	"RNF25"	-0.43297552631579	2.44933138095238	-3.11339243462645	0.00252830197667429	0.0128877960325508	-1.84942320025354
"17393"	"STAB1"	-0.432884631578947	3.65630278571429	-3.31685089496937	0.00134615591901116	0.00844883862433641	-1.28006469214448
"14288"	"PLEKHA3"	-0.43277205263158	2.30499870238095	-4.01884644822341	0.000126911316239229	0.00170824356234811	0.884875091499514
"316"	"AGO4"	-0.432740368421052	2.96879625	-3.35634590848705	0.0011876092356954	0.00774910373691825	-1.16634682264212
"13052"	"ZNF564"	0.432032736842106	2.64516185714286	4.76054920979028	7.95396907228941e-06	0.000317874439092018	3.46303396777221
"12924"	"ZBTB7A"	-0.431921157894736	4.38622660714286	-3.43175906643724	0.000932446032774391	0.00653317416280653	-0.946397276527179
"28496"	"THORLNC"	-0.431905210526315	3.98220730952381	-3.19761483357245	0.00195377905366302	0.0108552798469531	-1.617120665908
"19913"	"PPWD1"	-0.431700263157893	3.17178401190476	-2.84449053621623	0.0055849058933125	0.0224512787329716	-2.55793347187351
"27544"	"SERPINA7"	0.431653526315789	2.1814363452381	5.59553813340671	2.6891573756321e-07	4.12530894881835e-05	6.64495578699085
"18311"	"FSTL1"	-0.431634210526315	2.96659267857143	-3.02531240176052	0.00329469982480164	0.015513831307511	-2.0871341745258
"1272"	"MTR"	-0.431545947368423	2.89663360714286	-3.85595196029382	0.00022493792630765	0.00248388400134104	0.356551410511392
"24910"	"ZC2HC1A"	-0.430910947368421	2.8758205952381	-3.89398882200023	0.000197045648875417	0.00226024774804085	0.478587549699228
"15614"	"BPIFB2"	0.430515157894737	2.66449230952381	5.18370202463356	1.47434120015684e-06	0.000123130724816537	5.04364046042718
"445"	"BTF3L4"	-0.430398736842106	2.37590842857143	-2.77919813186989	0.00672147585967203	0.0256494968423489	-2.72211060115247
"23262"	"OR11A1"	0.430359157894737	2.01541085714286	5.02946097185813	2.74688490999828e-06	0.000179917875217348	4.45933497612603
"25974"	"GSN"	-0.430345526315789	3.5279744047619	-4.64192081236508	1.25959737006346e-05	0.000413783094937174	3.03319989568002
"19336"	"LOC344967"	0.430258631578947	2.2126844047619	3.56453227043486	0.00060411034573792	0.00484135393104843	-0.55036140816936
"21482"	"MTRES1"	-0.430247947368421	2.82036536904762	-3.8450009277899	0.000233643432204042	0.00253985350870054	0.321569307406397
"2386"	"KISS1"	0.430099684210525	3.14024514285714	5.09335495843183	2.1249656668584e-06	0.000151433677975359	4.70029289503431
"11285"	"DNAJC7"	-0.429893736842105	3.44583132142857	-3.30809866729043	0.00138388379085936	0.00859494158367306	-1.30512651360858
"7647"	"DLST"	-0.429870000000001	3.98152838095238	-3.81592993360652	0.000258341651677663	0.0027173887121793	0.22903842707686
"23436"	"LOC100506497"	0.429770736842105	2.53153308333333	4.2401367358003	5.70651051917423e-05	0.00102671396359489	1.62563221261577
"23878"	"MGAM2"	-0.429736631578947	2.37188138095238	-2.99608410843136	0.00359330109191966	0.0164701913706845	-2.16481584593014
"16794"	"CYP2D6"	0.429635263157894	2.41779646428571	5.15407760210925	1.6626220563125e-06	0.000131316944248134	4.93072428808793
"4935"	"GPHA2"	0.429481263157895	2.54966498809524	5.10356808924442	2.03924921794519e-06	0.000149717876462087	4.73895309572086
"10186"	"CTRB2"	0.429170315789474	1.97975433333333	4.79867727727011	6.8529223508436e-06	0.000296353305281956	3.60247883367055
"18690"	"TBC1D14"	-0.429148631578946	4.13549604761905	-3.62247393321236	0.000498263652078465	0.00425267662287878	-0.374097125369063
"26364"	"GNA14"	-0.429079105263158	2.5654164047619	-4.92543620099806	4.15835266897597e-06	0.000226242415867439	4.07044218897314
"23531"	"LOC100653233"	0.429074947368421	2.12652554761905	4.19404429997906	6.75375391842911e-05	0.00113864086869265	1.46922497919906
"17111"	"MIR1249"	0.428876368421055	3.05175866666667	3.55436473309682	0.000624755128011762	0.0049442676394675	-0.581079006037472
"19722"	"TENM3-AS1"	0.428842105263157	2.03610147619048	4.59199604615932	1.52572507997362e-05	0.000462750352819887	2.85416907406677
"7012"	"CRYL1"	-0.428594578947369	2.37454061904762	-3.09334212941032	0.00268654276498743	0.0133968626126756	-1.90400899562702
"13637"	"ACP1"	-0.428547631578947	3.35025502380952	-3.60067607024222	0.000535832861004915	0.00446226297134579	-0.440649808012513
"23707"	"MUC12"	-0.428541473684209	3.34974598809524	-3.5170762561276	0.000706329740261544	0.00540927367151366	-0.693183470469483
"6500"	"LINC02453"	0.428402	2.18073894047619	4.25427076835026	5.4180393790587e-05	0.000991334549789228	1.67381143480228
"25750"	"HRCT1"	-0.428393999999998	2.96107948809524	-4.40783857250405	3.06483021883454e-05	0.000702284641418006	2.2037238442401
"26411"	"NFIL3"	-0.428323105263159	2.48949544047619	-2.67912791505657	0.00887843809815411	0.0310809314493031	-2.96759688449425
"19389"	"CENPC"	-0.428107947368422	2.33721970238095	-4.41538645086924	2.9793491104192e-05	0.000689746533132552	2.23006759221607
"16577"	"LOC105372860"	0.42795252631579	2.43111546428571	4.29869261330156	4.60008410055996e-05	0.000904714246147242	1.82589182092466
"2683"	"VIM"	-0.427945526315789	3.72275327380952	-3.08006179631651	0.00279637382624182	0.0137865202830633	-1.9400107734813
"21072"	"CAP2"	-0.427683	3.22788611904762	-3.45725966142873	0.000858554684416069	0.00619719994717067	-0.871196707030954
"14319"	"GLS"	-0.427666684210526	2.04987223809524	-3.99206958185873	0.000139564228092562	0.00181845264023867	0.797016681592367
"820"	"SPRR1B"	0.427496684210527	1.85458907142857	3.63849471905414	0.000472259957485206	0.00409427750768034	-0.324998404231407
"2551"	"NID1"	-0.427468157894737	3.63664488095238	-3.48450058925176	0.000785743242233641	0.00583194761430709	-0.79040783760293
"8154"	"PLEK2"	-0.42742147368421	3.86907820238095	-3.30057501482089	0.00141710674211657	0.00872971123554357	-1.32663000920779
"1436"	"PRAMEF9"	0.427098052631578	2.41845414285714	2.69195620884194	0.00857052001150591	0.0303455960611471	-2.93654672119279
"8272"	"DDX24"	-0.427011736842106	2.60531360714286	-3.31561320516434	0.00135143191465876	0.00846475362993196	-1.28361185028788
"2326"	"NIBAN1"	-0.427001315789473	2.88806828571429	-4.20977168538157	6.37716462322104e-05	0.00110050454276509	1.52247064282818
"18282"	"CCDC80"	-0.426933473684211	4.51625694047619	-2.78848800836623	0.00654778142513985	0.0251911543292702	-2.69894289812207
"16772"	"TNRC6B"	-0.426919210526316	3.37194219047619	-3.70444205920072	0.000378178461382134	0.00351289713748973	-0.121259575244957
"1443"	"LOC101927441"	0.426899526315789	2.63232971428571	4.51056871571644	2.08081527975872e-05	0.000553371559846054	2.5646088259373
"9975"	"ERN2"	-0.426772947368422	4.6738748452381	-2.88992097713475	0.00490128717645968	0.0204257674195411	-2.44185929892576
"17097"	"MCAT"	-0.426772	2.98485138095238	-4.0450397005676	0.000115603487364816	0.00161219849101545	0.971196697383114
"15123"	"LOC105373694"	0.426455894736841	3.68942017857143	3.70521795632564	0.000377185772267519	0.00350568676794687	-0.118847001908072
"27601"	"APLN"	0.426391263157896	3.23427879761905	4.04755301606117	0.000114570812758259	0.00160393634940681	0.979499050963181
"23954"	"PRKAG2-AS1"	0.426268263157895	2.02643094047619	6.04802788007543	3.90980297629747e-08	1.28043850955216e-05	8.46416075123445
"1079"	"NEK7"	-0.426235	2.04075954761905	-4.38378916441742	3.35330732368181e-05	0.00074044582244965	2.11997007228858
"40"	"MMEL1-AS1"	0.426070947368421	2.41228586904762	4.29749215287764	4.62053151069132e-05	0.000906899878398113	1.82176894004347
"7292"	"LOC101927712"	0.425935631578947	1.81839854761905	3.97848426765627	0.000146437653905154	0.00187779071639838	0.752591889688972
"7001"	"LINC00417"	-0.425914368421053	2.2837285	-3.94772429799064	0.000163219428759589	0.00201241822760395	0.652381691436127
"15287"	"ABI2"	0.425891105263157	2.1588655952381	4.28037406835958	4.92182065275306e-05	0.000938694229440762	1.76305693549084
"17928"	"OXTR"	0.425693842105262	2.81598763095238	4.61683135568268	1.38715293881025e-05	0.000438517860168138	2.94308840855067
"13517"	"SPACA6P-AS"	0.425459684210526	3.40389275	4.11004629396682	9.15647944409424e-05	0.00136933764164707	1.18702725932124
"5854"	"FAM222A"	0.425338842105263	3.38030626190476	4.45870606055979	2.53159682730339e-05	0.000632789126011507	2.38179154817374
"21004"	"IRF4"	-0.424869157894738	2.99443675	-3.37764479144892	0.00110957001409421	0.00739214564589804	-1.10459888214435
"9493"	"C16orf92"	0.424718789473684	2.17971083333333	4.66868351495	1.13609898205981e-05	0.000385942622728408	3.12963094309094
"23571"	"SBDSP1"	-0.424625263157895	2.0969285	-3.00675773945982	0.00348146679015999	0.0161206863760304	-2.13651778634631
"18824"	"KIT"	-0.424590105263158	2.34271330952381	-5.40819596299051	5.87173349146823e-07	7.03261554652204e-05	5.90947699350783
"14495"	"PRSS56"	0.424491631578946	3.65677666666667	4.43075831105285	2.81233333093805e-05	0.000672452762463078	2.28380359255043
"14476"	"SP100"	-0.424240157894736	2.66291695238095	-2.90665816105037	0.00466948730652578	0.0197649646417814	-2.39871879265977
"21671"	"IGF2R"	-0.424192315789472	2.95308164285714	-2.74911929779748	0.0073131829609965	0.0271330631064365	-2.79668424376559
"14002"	"ACTR3BP2"	0.424149210526316	2.37116992857143	3.24077837129545	0.00170903781616354	0.00995470128451614	-1.49620220357046
"29021"	"NAMA"	0.424077157894736	4.48480634523809	3.2328347911808	0.00175180684895917	0.0101059746507002	-1.5185493758747
"767"	"VPS45"	-0.424006052631579	3.21687395238095	-3.35825457683965	0.00118041067661495	0.00771595200522446	-1.16082539597386
"1550"	"SLC9A1"	-0.424003789473684	2.64768988095238	-3.54360693524646	0.000647324887232201	0.0050693267973848	-0.613510133896635
"12900"	"LINGO3"	0.423995368421052	2.37595122619048	4.48008918844596	2.33531872824899e-05	0.000596037959476998	2.4570140354351
"28660"	"LINC00971"	0.423967947368422	2.00147720238095	4.28592070016008	4.8221784578541e-05	0.000927676095931919	1.78206478797373
"10974"	"KIAA0753"	-0.423815999999999	2.61111739285714	-3.70934608606716	0.000371945755079506	0.00347471247541742	-0.106004977354114
"26443"	"SLC35D2"	-0.423605894736842	2.41429772619048	-3.87825437117101	0.000208157242147992	0.00235709368177449	0.428006044362437
"20507"	"SELENOP"	-0.423237105263159	2.90126103571429	-2.71021542146007	0.0081489892458024	0.0293232826601732	-2.89213762218264
"2933"	"PAPSS2"	-0.422965315789473	3.24497983333333	-3.52259062110068	0.000693661770907256	0.00533601468372494	-0.67665962195409
"20832"	"YIPF5"	-0.422948842105262	2.36886954761905	-3.74122103953374	0.000333755191201158	0.00323080789038198	-0.00650616391458581
"4292"	"FZD4-DT"	0.422757	1.98357605952381	4.18964091362629	6.86297281313449e-05	0.00114644645948616	1.45434003619458
"18512"	"GHSR"	0.422639105263158	2.42975478571429	3.70856166549051	0.000372936094414722	0.00347813974469701	-0.108445978424667
"10347"	"EFNB3"	0.422444684210528	2.79675330952381	4.41773407388277	2.95323530761029e-05	0.000688649423521881	2.23826691272336
"6408"	"TMBIM4"	-0.422338157894737	2.14872114285714	-3.46633422923376	0.000833619931417337	0.00606074336268923	-0.844336294057274
"15742"	"SNAI1"	0.422115	2.43246902380952	4.35953076350339	3.67080764169042e-05	0.000784406380735708	2.03577382744426
"20916"	"PANK3"	-0.422034210526316	2.69055169047619	-3.34455919753287	0.00123298559007816	0.00794982812967176	-1.20039102020317
"6569"	"LOC105369981"	0.421924631578948	2.39597772619048	2.77094519438784	0.00687930773879443	0.0260742760289521	-2.74263873178221
"11539"	"NT5C"	-0.421659368421053	4.49232101190476	-2.65803441429206	0.00940667477062595	0.0324085519550159	-3.01838221947098
"5283"	"RPUSD4"	0.421502736842105	2.66708722619048	6.32298576671124	1.18090726902904e-08	5.2953698723676e-06	9.5951870505724
"20157"	"IGIP"	-0.421473421052631	2.21880885714286	-3.71214950129167	0.000368426825694297	0.003447363302893	-0.0972781728135281
"6309"	"SP7"	0.421431263157893	2.56418363095238	4.61912235647179	1.3750037429768e-05	0.000435596973391654	2.95130505326739
"11584"	"CEP295NL"	-0.421358473684212	3.18522532142857	-3.71856630733653	0.000360491123557935	0.00340190806292019	-0.0772856028280424
"18644"	"FGFRL1"	0.421328789473685	3.09117720238095	3.93833083442909	0.000168701185775843	0.00204970041650417	0.62188426986914
"3681"	"LOC107984282"	0.421225210526317	2.96252801190476	5.08227853327005	2.22190877415308e-06	0.000156808656271767	4.65840948090163
"22042"	"LOC101927048"	0.421223894736843	1.99716539285714	5.44737687759076	4.99154238072727e-07	6.3532089856357e-05	6.06235868309289
"23315"	"HLA-DMB"	-0.421180368421052	3.61031672619048	-3.32066441547918	0.0013300210745541	0.00838539311650554	-1.26912900020601
"4448"	"LOC341056"	0.421134684210527	2.49085739285714	3.5231775167788	0.000692326241264887	0.00532855372435904	-0.67489986458938
"13075"	"PODNL1"	0.421080894736843	3.35632983333333	4.8660282910888	5.2595304743155e-06	0.000253683317097014	3.850296407963
"17143"	"ODF3B"	0.421056736842105	3.08442735714286	3.16033358393309	0.00219114612239763	0.011679834679869	-1.72054709084854
"8801"	"ST8SIA2"	0.420925789473684	2.35226507142857	3.86774872963742	0.000215907083901234	0.0024099751281362	0.394311770237338
"7132"	"LCP1"	-0.420858210526315	3.62701696428571	-3.90804462420245	0.000187601158369442	0.00219158756031828	0.52389102061445
"10382"	"COX10"	-0.420658	3.28503157142857	-3.0451194645756	0.00310560722023801	0.0148465037966668	-2.03415025081653
"4391"	"NXPE2"	-0.420554105263159	2.06734177380952	-3.53440748185573	0.000667235350021148	0.00518887639996435	-0.641186359728619
"9705"	"PSMD7"	-0.420468000000001	3.02411183333333	-2.91873111061442	0.00450860275466177	0.0192827944959834	-2.36747502008209
"8214"	"SPTLC2"	-0.420167368421053	2.70829845238095	-3.58633972130663	0.00056198990268802	0.00460768486459851	-0.484262746527248
"23645"	"CDK6-AS1"	0.42012	2.96239189285714	5.00386054515599	3.04315843709055e-06	0.00018876064656541	4.36323269301044
"17411"	"APPL1"	-0.420048736842105	2.26036183333333	-3.50406641722195	0.000737089307702407	0.00558895474807546	-0.732092163813231
"26785"	"LOC105373133"	0.419996894736842	2.79024854761905	4.9804734352096	3.34093818713906e-06	0.000198326528188477	4.27566347763371
"6570"	"PHETA1"	0.419830789473684	2.78159442857143	4.32626042298054	4.15385016801669e-05	0.000850226621117854	1.92076904776031
"9786"	"CPNE7"	0.419815421052632	3.04772679761905	5.8964292574697	7.50616424160139e-08	1.88882990637749e-05	7.84842093783103
"7538"	"PTGDR"	-0.419809157894737	2.22371844047619	-4.44301913265036	2.68564858273852e-05	0.000659933419911671	2.32674549144813
"3496"	"MIR4679-2"	0.419548421052631	1.78422688095238	4.56619977338867	1.6838552932298e-05	0.000488837950515628	2.76210597096552
"1825"	"LOC105378811"	0.419535684210526	2.49530995238095	3.08937080515263	0.00271895853882516	0.0135053654620206	-1.91478771011438
"19935"	"BDP1"	-0.419457736842105	2.90609325	-4.20160707659675	6.57006629036811e-05	0.00111986972026526	1.49481312334638
"10751"	"PRKCA"	-0.419418421052631	3.04452328571429	-4.32396655511728	4.18932601035546e-05	0.000852182273072353	1.91286005869088
"3530"	"TLL2"	0.419386315789473	2.58780088095238	4.60410431898099	1.45656531688298e-05	0.000449812814745801	2.89748617235982
"15910"	"LOC101929413"	0.419359894736842	2.44931767857143	3.68271106915946	0.000407012441611818	0.00369915548352344	-0.188683991407269
